date,RA,dec,dist
1825-Jan-01 00:00,323.68762499999997,-16.332583333333332,1.17711547807811
1825-Jan-08 00:00,331.85470833333335,-13.323777777777778,1.13353306889877
1825-Jan-15 00:00,339.738125,-10.045388888888889,1.08869744643105
1825-Jan-22 00:00,347.3725833333333,-6.571027777777777,1.04257143526795
1825-Jan-29 00:00,354.7939166666667,-2.9744444444444444,0.99513131057313
1825-Feb-05 00:00,2.0375833333333335,0.6730277777777778,0.94644997169423
1825-Feb-12 00:00,9.139583333333333,4.305055555555556,0.89666272979262
1825-Feb-19 00:00,16.130999999999997,7.8581666666666665,0.84582244573108
1825-Feb-26 00:00,23.024291666666667,11.268861111111113,0.79397843105545
1825-Mar-05 00:00,29.808666666666667,14.475694444444445,0.74129207012693
1825-Mar-12 00:00,36.45066666666667,17.42275,0.68805820408015
1825-Mar-19 00:00,42.889208333333336,20.06052777777778,0.63455966795067
1825-Mar-26 00:00,49.01220833333333,22.34386111111111,0.58110952116865
1825-Apr-02 00:00,54.6415,24.23375,0.52821603255059
1825-Apr-09 00:00,59.53116666666667,25.69736111111111,0.47669334510266
1825-Apr-16 00:00,63.37208333333333,26.701805555555556,0.42759490686434
1825-Apr-23 00:00,65.78087500000001,27.197083333333335,0.38230868638329
1825-Apr-30 00:00,66.34966666666666,27.094472222222223,0.34285381098343
1825-May-07 00:00,64.83754166666667,26.2625,0.3120324793022
1825-May-14 00:00,61.50120833333333,24.609694444444447,0.29297480178759
1825-May-21 00:00,57.27408333333333,22.27886111111111,0.28817308563509
1825-May-28 00:00,53.472625,19.755805555555554,0.29840982129142
1825-Jun-04 00:00,51.14908333333333,17.638777777777776,0.32232229425206
1825-Jun-11 00:00,50.713875,16.286194444444448,0.35703313780357
1825-Jun-18 00:00,52.05883333333333,15.733722222222221,0.39945002770937
1825-Jun-25 00:00,54.88108333333333,15.836,0.4471181678996
1825-Jul-02 00:00,58.88929166666667,16.399055555555556,0.4983048650408
1825-Jul-09 00:00,63.8535,17.235333333333333,0.55169358178576
1825-Jul-16 00:00,69.58945833333333,18.180305555555556,0.60629343800169
1825-Jul-23 00:00,75.95241666666666,19.097083333333334,0.6614495145797
1825-Jul-30 00:00,82.83520833333333,19.872972222222224,0.71676008268208
1825-Aug-06 00:00,90.15158333333333,20.41386111111111,0.77185044991204
1825-Aug-13 00:00,97.81445833333333,20.644055555555553,0.82636169565592
1825-Aug-20 00:00,105.73358333333334,20.507833333333334,0.88004456284663
1825-Aug-27 00:00,113.82583333333334,19.968527777777776,0.93279185741832
1825-Sep-03 00:00,122.01925,19.006694444444445,0.98446446952436
1825-Sep-10 00:00,130.24774999999997,17.62177777777778,1.03486546524717
1825-Sep-17 00:00,138.45429166666665,15.831666666666667,1.0838334693268
1825-Sep-24 00:00,146.60025000000002,13.668194444444444,1.13133319982379
1825-Oct-01 00:00,154.670875,11.1725,1.17731803794641
1825-Oct-08 00:00,162.668125,8.394916666666667,1.22166348193294
1825-Oct-15 00:00,170.60570833333335,5.393750000000001,1.26423563351748
1825-Oct-22 00:00,178.50879166666667,2.2319166666666668,1.30501390197688
1825-Oct-29 00:00,186.41674999999998,-1.0264722222222222,1.34401128347856
1825-Nov-05 00:00,194.37637500000002,-4.3145,1.38116630241678
1825-Nov-12 00:00,202.43499999999997,-7.56125,1.41637450690802
1825-Nov-19 00:00,210.63633333333334,-10.693055555555556,1.44961748052549
1825-Nov-26 00:00,219.02275,-13.63575,1.48095498902705
1825-Dec-03 00:00,227.62991666666665,-16.314055555555555,1.51039137317488
1825-Dec-10 00:00,236.47745833333332,-18.652277777777776,1.5378605104328
1825-Dec-17 00:00,245.56137500000003,-20.57761111111111,1.56333948876282
1825-Dec-24 00:00,254.8556666666667,-22.02513888888889,1.58690742542177
1825-Dec-31 00:00,264.31333333333333,-22.941805555555558,1.60861705617761
1826-Jan-07 00:00,273.86600000000004,-23.290666666666667,1.62843063116825
1826-Jan-14 00:00,283.42808333333335,-23.055472222222225,1.64630142520699
1826-Jan-21 00:00,292.912375,-22.242444444444445,1.66228154972402
1826-Jan-28 00:00,302.24495833333333,-20.878333333333334,1.67643002919933
1826-Feb-04 00:00,311.373,-19.00722222222222,1.68871278078434
1826-Feb-11 00:00,320.26475000000005,-16.6875,1.69903519613352
1826-Feb-18 00:00,328.91195833333336,-13.986527777777777,1.70738048114122
1826-Feb-25 00:00,337.3307916666667,-10.975027777777777,1.71377096104631
1826-Mar-04 00:00,345.5574166666667,-7.724111111111111,1.718160436689
1826-Mar-11 00:00,353.6385416666667,-4.305666666666666,1.72040403405753
1826-Mar-18 00:00,1.6264583333333336,-0.7913055555555556,1.72040884997769
1826-Mar-25 00:00,9.578999999999999,2.74925,1.71814952900609
1826-Apr-01 00:00,17.558208333333337,6.2476666666666665,1.71358242967179
1826-Apr-08 00:00,25.623874999999998,9.634833333333333,1.70655291389391
1826-Apr-15 00:00,33.8275,12.839833333333335,1.69693327750241
1826-Apr-22 00:00,42.21145833333333,15.791416666666667,1.68468528491608
1826-Apr-29 00:00,50.80770833333333,18.41911111111111,1.66981280245814
1826-May-06 00:00,59.63108333333333,20.65386111111111,1.65222530998945
1826-May-13 00:00,68.66995833333333,22.430694444444445,1.63183168568444
1826-May-20 00:00,77.88579166666666,23.693722222222224,1.60863720678723
1826-May-27 00:00,87.21816666666666,24.400805555555554,1.58273776271384
1826-Jun-03 00:00,96.59120833333333,24.527055555555556,1.55416868587532
1826-Jun-10 00:00,105.91704166666666,24.06811111111111,1.52292968224395
