date,RA,dec,dist
1825-Jan-01 00:00,137.10145833333334,17.22094444444444,4.43567763230469
1825-Jan-08 00:00,136.36725,17.456611111111112,4.3855602185551
1825-Jan-15 00:00,135.53620833333332,17.71447222222222,4.34939788327009
1825-Jan-22 00:00,134.63616666666667,17.984944444444444,4.32813976169045
1825-Jan-29 00:00,133.70041666666665,18.257472222222223,4.32233286260334
1825-Feb-05 00:00,132.76358333333332,18.522,4.33203728761258
1825-Feb-12 00:00,131.85887499999998,18.769944444444445,4.35699162886398
1825-Feb-19 00:00,131.0185,18.9935,4.39669803466177
1825-Feb-26 00:00,130.27270833333333,19.18616666666667,4.45025869784279
1825-Mar-05 00:00,129.64604166666666,19.343416666666666,4.51640205934623
1825-Mar-12 00:00,129.155875,19.462833333333332,4.59372682263057
1825-Mar-19 00:00,128.81520833333335,19.542722222222224,4.68080686063213
1825-Mar-26 00:00,128.632625,19.582277777777776,4.77602186132953
1825-Apr-02 00:00,128.61070833333332,19.58186111111111,4.87765352594202
1825-Apr-09 00:00,128.746875,19.542583333333337,4.98408094007525
1825-Apr-16 00:00,129.03641666666667,19.465444444444444,5.09383652326706
1825-Apr-23 00:00,129.47320833333333,19.351333333333336,5.20540358962257
1825-Apr-30 00:00,130.048125,19.20175,5.31728892184192
1825-May-07 00:00,130.750125,19.018277777777776,5.42820528617617
1825-May-14 00:00,131.56887500000002,18.802111111111113,5.53703548041807
1825-May-21 00:00,132.4945,18.554277777777777,5.64265234358544
1825-May-28 00:00,133.51595833333332,18.276249999999997,5.74396427093313
1825-Jun-04 00:00,134.621875,17.96961111111111,5.84009101256206
1825-Jun-11 00:00,135.802625,17.635527777777778,5.93030413238074
1825-Jun-18 00:00,137.04920833333333,17.275166666666667,6.01383427747578
1825-Jun-25 00:00,138.352375,16.89022222222222,6.08995229510979
1825-Jul-02 00:00,139.70266666666666,16.48247222222222,6.15811272502339
1825-Jul-09 00:00,141.09233333333333,16.053416666666667,6.21789779068815
1825-Jul-16 00:00,142.51441666666668,15.604583333333332,6.26883437096452
1825-Jul-23 00:00,143.96129166666665,15.13811111111111,6.31047008762897
1825-Jul-30 00:00,145.42529166666665,14.65625,6.34254526471671
1825-Aug-06 00:00,146.90020833333332,14.160972222222222,6.36488981710573
1825-Aug-13 00:00,148.38020833333331,13.654388888888889,6.37728946972372
1825-Aug-20 00:00,149.85870833333334,13.139222222222221,6.37954395348744
1825-Aug-27 00:00,151.32875,12.618361111111112,6.37164999456203
1825-Sep-03 00:00,152.784625,12.094416666666667,6.35369727031968
1825-Sep-10 00:00,154.220625,11.570166666666667,6.32572365434531
1825-Sep-17 00:00,155.63008333333332,11.049027777777777,6.28781223638295
1825-Sep-24 00:00,157.00575,10.534666666666666,6.24024506580819
1825-Oct-01 00:00,158.34120833333336,10.030416666666667,6.18341058006746
1825-Oct-08 00:00,159.63004166666667,9.539833333333334,6.11766383882117
1825-Oct-15 00:00,160.86441666666667,9.06713888888889,6.04341939792444
1825-Oct-22 00:00,162.03579166666668,8.616722222222222,5.96132975830526
1825-Oct-29 00:00,163.13637500000002,8.192666666666668,5.87215005523851
1825-Nov-05 00:00,164.15825,7.799194444444445,5.77663437885066
1825-Nov-12 00:00,165.09208333333333,7.441083333333333,5.67561809203939
1825-Nov-19 00:00,165.92783333333335,7.123222222222222,5.57019272941041
1825-Nov-26 00:00,166.65691666666666,6.849777777777778,5.46156900188763
1825-Dec-03 00:00,167.27075,6.6249166666666675,5.35094651814432
1825-Dec-10 00:00,167.75995833333334,6.453,5.23963503970762
1825-Dec-17 00:00,168.115875,6.33775,5.12918014874598
1825-Dec-24 00:00,168.33245833333334,6.281666666666666,5.02121547159696
1825-Dec-31 00:00,168.40541666666667,6.286305555555556,4.91732037096942
1826-Jan-07 00:00,168.33175,6.352611111111111,4.81912214137462
1826-Jan-14 00:00,168.11162499999998,6.479611111111112,4.72840707193311
1826-Jan-21 00:00,167.75066666666666,6.664000000000001,4.64688651186884
1826-Jan-28 00:00,167.25866666666667,6.900638888888889,4.57607364379084
1826-Feb-04 00:00,166.64883333333333,7.182833333333334,4.51735238437127
1826-Feb-11 00:00,165.9394166666667,7.501527777777778,4.47204760054878
1826-Feb-18 00:00,165.15491666666668,7.845361111111111,4.44116251924556
1826-Feb-25 00:00,164.32270833333334,8.202166666666667,4.42527050132221
1826-Mar-04 00:00,163.47108333333333,8.559694444444444,4.42465738065581
1826-Mar-11 00:00,162.63000000000002,8.90536111111111,4.43936998607924
1826-Mar-18 00:00,161.82999999999998,9.226944444444445,4.46902428524071
1826-Mar-25 00:00,161.09866666666667,9.514194444444444,4.51280508008853
1826-Apr-01 00:00,160.45829166666667,9.75913888888889,4.56969140874716
1826-Apr-08 00:00,159.9282916666667,9.955138888888888,4.63855009763727
1826-Apr-15 00:00,159.52408333333332,10.09738888888889,4.7179639341979
1826-Apr-22 00:00,159.25541666666666,10.183388888888889,4.80633768392214
1826-Apr-29 00:00,159.12641666666664,10.21261111111111,4.90210394041182
1826-May-06 00:00,159.13854166666667,10.185055555555556,5.00378463783144
1826-May-13 00:00,159.29091666666667,10.101722222222222,5.10980228135792
1826-May-20 00:00,159.578875,9.964749999999999,5.21857075111098
1826-May-27 00:00,159.99520833333335,9.777000000000001,5.32868677870554
1826-Jun-03 00:00,160.53254166666665,9.541,5.43889417993825
1826-Jun-10 00:00,161.18337499999998,9.259472222222222,5.54790957172579
1826-Jun-17 00:00,161.93858333333333,8.935666666666666,5.65448678198011
1826-Jun-24 00:00,162.78833333333333,8.573,5.75758802477803
